customer_id,age,annual_income,monthly_income,employment_years,loan_amount,loan_term_months,interest_rate,emi,num_existing_loans,credit_utilization,num_late_payments_12m,credit_history_years,default
23230,63,131313.74,10942.81,12.1,135233.68,60,12.29,3028.05,1,0.406,2,43,0
23231,43,217342.59,18111.88,15.1,285080.71,24,15.47,13886.35,1,0.292,0,23,0
23232,28,308963.16,25746.93,11.3,560856.8,12,10.42,49417.85,0,0.196,0,4,1
23233,65,124538.03,10378.17,8.9,202838.29,60,12.35,4547.98,4,0.169,0,42,0
23234,37,138034.08,11502.84,12.0,35546.39,12,20.79,3306.28,3,0.168,1,14,0
23235,36,320929.22,26744.1,4.8,549336.99,48,18.97,16416.55,0,0.466,1,14,0
23236,28,219072.76,18256.06,0.4,260279.92,48,10.29,6637.68,0,0.361,1,6,0
23237,64,249362.3,20780.19,6.7,509567.36,48,23.06,16349.14,0,0.049,0,42,0
23238,35,242037.7,20169.81,7.3,517229.99,84,18.45,11007.91,1,0.357,0,12,1
23239,50,156093.5,13007.79,9.2,272015.25,84,17.27,5601.38,4,0.197,2,28,0
23240,32,265996.54,22166.38,4.7,296664.96,24,10.88,13810.39,1,0.247,0,10,0
23241,64,294533.52,24544.46,5.6,586027.87,84,11.39,10154.8,0,0.156,2,43,0
23242,59,221603.45,18466.95,12.6,526830.88,12,8.08,45847.68,1,0.216,1,36,1
23243,45,230789.73,19232.48,2.6,152634.13,60,18.17,3890.03,1,0.367,1,21,0
23244,37,267804.73,22317.06,8.2,560144.92,12,23.6,52858.71,0,0.197,1,15,1
23245,53,446806.37,37233.86,5.6,133409.31,48,13.55,3615.56,2,0.099,1,30,0
23246,45,282877.43,23573.12,0.2,214435.71,48,15.29,5999.48,2,0.416,3,21,0
23247,67,113191.47,9432.62,6.6,255813.63,36,10.01,8255.59,2,0.501,1,45,0
23248,54,163255.47,13604.62,4.2,56157.97,12,9.21,4916.57,0,0.137,2,33,0
23249,22,472553.85,39379.49,6.6,200607.93,36,13.41,6798.96,2,0.64,0,0,0
23250,61,210490.86,17540.9,9.1,151005.77,84,8.44,2386.85,3,0.194,1,37,0
23251,30,283723.84,23643.65,0.0,415866.25,36,9.02,13228.31,1,0.708,2,8,0
23252,35,776417.38,64701.45,13.8,1150651.5,24,21.02,59138.28,0,0.157,0,12,0
23253,42,406731.24,33894.27,23.7,507879.48,24,10.75,23612.26,0,0.744,1,20,0
23254,31,101299.56,8441.63,4.0,240112.52,84,20.0,5331.99,0,0.074,0,9,0
23255,67,610756.68,50896.39,5.7,220632.64,84,18.13,4654.05,0,0.572,0,45,0
23256,68,319599.32,26633.28,4.6,737116.07,36,10.5,23958.07,1,0.068,0,45,0
23257,28,356699.92,29724.99,3.3,90035.25,60,21.94,2483.61,2,0.417,0,4,0
23258,36,345271.06,28772.59,18.6,116547.16,24,15.4,5673.16,1,0.457,2,13,0
23259,39,468212.79,39017.73,7.1,183607.16,12,14.97,16569.47,2,0.228,0,15,0
23260,53,284967.18,23747.26,12.2,593280.29,12,9.77,52095.32,0,0.248,0,30,1
23261,50,141381.3,11781.78,14.6,204343.32,60,13.13,4663.05,0,0.314,0,26,0
23262,54,348628.77,29052.4,13.9,519799.05,84,20.37,11658.84,0,0.337,1,34,0
23263,22,148611.58,12384.3,14.3,193040.9,84,22.1,4534.09,0,0.19,0,0,0
23264,46,735491.35,61290.95,2.1,1047350.75,60,14.56,24675.16,2,0.191,1,22,1
23265,31,247441.51,20620.13,13.2,106980.49,24,21.53,5525.15,0,0.217,1,8,0
23266,32,288984.91,24082.08,6.7,649497.73,60,20.99,17567.44,1,0.215,0,12,0
23267,58,211501.45,17625.12,16.9,325065.81,24,10.69,15103.87,2,0.374,0,38,0
23268,27,351366.0,29280.5,4.3,415176.64,24,11.69,19483.76,3,0.162,1,7,0
23269,22,372198.56,31016.55,2.7,485575.26,12,19.82,44939.2,0,0.263,1,1,0
23270,44,211218.54,17601.55,8.4,518887.21,48,8.21,12718.76,0,0.15,0,22,0
23271,57,371956.4,30996.37,11.6,680442.79,48,16.7,19528.75,1,0.317,1,34,1
23272,46,306772.93,25564.41,0.0,587090.25,12,12.82,52387.74,2,0.491,3,22,1
23273,28,282678.51,23556.54,6.4,623777.47,36,11.57,20590.46,0,0.221,1,6,0
23274,58,203664.89,16972.07,2.9,479290.33,12,15.6,43395.75,0,0.31,1,35,1
23275,39,943351.41,78612.62,13.0,567305.78,36,21.63,21557.23,1,0.172,0,16,0
23276,55,535735.55,44644.63,5.5,1218103.15,12,16.22,110646.4,1,0.272,1,32,1
23277,30,426847.25,35570.6,14.0,962186.52,12,23.29,90653.69,2,0.211,1,7,1
23278,65,520862.81,43405.23,4.8,1160930.14,48,22.81,37088.77,2,0.398,0,42,0
23279,34,344536.12,28711.34,9.9,528285.52,36,11.32,17375.56,1,0.317,1,13,0
23280,68,249031.31,20752.61,1.5,125791.98,84,15.21,2442.22,1,0.243,1,44,0
23281,39,80000.0,6666.67,7.8,140080.64,36,14.56,4825.81,1,0.455,3,16,0
23282,56,161217.01,13434.75,2.9,310264.81,60,9.69,6544.98,4,0.102,2,32,1
23283,45,875467.01,72955.58,16.0,270091.91,12,10.98,23868.65,1,0.161,3,24,0
23284,24,529718.25,44143.19,13.7,1123637.65,12,16.57,102251.94,2,0.238,2,3,1
23285,25,328128.09,27344.01,9.5,622309.55,48,18.78,18534.96,1,0.166,2,1,0
23286,40,134757.45,11229.79,13.5,70016.1,12,17.06,6387.79,1,0.223,0,18,0
23287,30,407333.62,33944.47,5.9,375668.68,84,14.68,7181.91,0,0.295,0,8,0
23288,50,258067.87,21505.66,11.4,451429.83,24,20.99,23194.8,2,0.421,0,26,0
23289,27,420407.16,35033.93,8.0,89006.39,36,21.55,3378.51,2,0.484,2,6,0
23290,49,170082.89,14173.57,10.9,299388.89,36,18.77,10939.62,1,0.033,1,28,0
23291,31,232123.63,19343.64,9.0,298346.76,84,11.34,5161.91,2,0.179,0,11,0
23292,29,461647.29,38470.61,8.1,853448.32,24,13.47,40763.15,0,0.359,1,5,0
23293,38,777552.37,64796.03,0.0,1817447.22,24,19.34,91915.5,1,0.368,3,14,1
23294,49,213369.35,17780.78,5.1,511844.02,12,10.35,45082.58,1,0.279,2,28,1
23295,40,179906.76,14992.23,17.4,295465.42,84,8.5,4679.13,1,0.298,0,18,0
23296,38,494569.53,41214.13,7.8,1219094.11,60,19.32,31839.01,1,0.355,2,17,0
23297,37,157951.09,13162.59,4.8,150858.03,36,22.43,5794.95,3,0.401,1,17,0
23298,37,163732.1,13644.34,8.6,385888.14,60,10.32,8259.87,1,0.093,1,17,0
23299,40,338733.1,28227.76,0.8,421584.63,36,9.26,13457.35,2,0.299,0,16,0
23300,61,841417.06,70118.09,6.0,1873326.24,36,16.68,66491.23,2,0.364,2,39,1
23301,49,193998.71,16166.56,9.3,325656.76,24,22.95,17047.64,1,0.177,0,29,0
23302,41,246501.17,20541.76,10.9,487090.42,48,21.66,15256.54,1,0.321,0,19,0
23303,57,313530.47,26127.54,10.1,526061.67,24,8.66,23951.01,0,0.079,0,34,0
23304,46,234132.27,19511.02,16.0,528252.87,12,9.62,46348.51,6,0.14,1,26,1
23305,67,122587.79,10215.65,5.0,272044.31,48,17.72,7951.55,0,0.264,2,47,0
23306,48,442846.54,36903.88,0.9,260521.93,24,14.11,12521.95,1,0.218,0,24,0
23307,31,325514.58,27126.22,6.6,460488.3,48,10.03,11685.81,2,0.243,4,11,1
23308,48,356265.93,29688.83,5.6,459533.94,24,14.12,22089.61,0,0.462,0,24,0
23309,58,276273.91,23022.83,9.3,192832.2,36,10.18,6238.46,0,0.351,1,36,1
23310,31,631963.94,52663.66,6.9,474803.38,12,9.74,41685.37,0,0.349,2,7,1
23311,30,230436.51,19203.04,9.1,570290.73,48,20.63,17546.15,1,0.244,0,6,1
23312,50,173074.06,14422.84,8.9,361505.59,60,13.39,8297.72,1,0.205,1,27,0
23313,64,681365.03,56780.42,12.8,750702.54,12,9.99,65995.19,2,0.22,1,41,1
23314,37,98783.93,8231.99,8.3,66193.57,48,17.28,1919.62,0,0.363,0,13,0
23315,45,274608.29,22884.02,9.4,269547.9,24,19.85,13699.11,2,0.221,0,25,0
23316,53,285571.07,23797.59,17.3,268254.59,36,11.77,8880.45,2,0.319,1,32,0
23317,53,280050.11,23337.51,0.2,603815.01,60,16.96,14993.37,2,0.208,0,32,1
23318,28,136542.89,11378.57,9.3,127931.56,12,8.01,11129.16,0,0.072,0,8,0
23319,40,163976.35,13664.7,7.8,255573.98,12,14.25,22977.32,0,0.477,1,16,1
23320,69,478779.38,39898.28,8.6,1078187.91,48,21.77,33834.99,1,0.514,0,47,0
23321,64,592834.23,49402.85,11.3,965080.32,12,21.2,89954.93,1,0.416,0,40,1
23322,58,240709.22,20059.1,4.2,577857.0,48,18.32,17071.33,2,0.382,2,36,1
23323,22,186217.04,15518.09,5.5,51641.09,48,23.11,1658.29,0,0.072,1,0,0
23324,41,121492.1,10124.34,12.0,291639.78,48,15.9,8250.22,1,0.084,1,19,0
23325,23,474627.18,39552.26,7.6,1132501.56,48,14.11,31009.8,1,0.167,2,3,1
23326,35,488856.07,40738.01,3.6,670581.76,36,13.33,22701.28,2,0.197,0,12,0
23327,63,80000.0,6666.67,12.3,176818.68,12,17.32,16153.57,2,0.178,1,41,1
23328,40,88260.16,7355.01,11.5,206289.07,36,8.25,6488.17,1,0.144,0,18,0
23329,29,317555.78,26462.98,9.2,741650.35,36,16.12,26118.19,1,0.083,0,8,0
23330,56,338774.69,28231.22,10.4,596840.24,12,12.71,53226.97,0,0.33,0,34,0
23331,58,233593.13,19466.09,11.2,534661.5,84,12.18,9489.78,2,0.103,2,37,0
23332,53,291712.93,24309.41,7.9,185347.45,60,16.71,4577.51,1,0.189,0,29,0
23333,60,262073.55,21839.46,9.9,384710.43,60,9.78,8132.38,4,0.087,2,39,0
23334,55,300503.31,25041.94,2.4,688561.3,36,13.76,23453.21,1,0.215,0,34,1
23335,52,189008.12,15750.68,7.3,472318.38,84,17.52,9794.67,2,0.28,2,28,0
23336,64,294747.46,24562.29,13.2,645604.56,24,18.79,32478.2,0,0.412,0,44,0
23337,36,211676.95,17639.75,19.3,60302.7,36,13.47,2045.51,1,0.206,2,12,0
23338,43,203037.21,16919.77,8.9,507275.21,24,14.23,24410.9,2,0.17,0,22,1
23339,48,116605.73,9717.14,3.8,234745.31,36,21.79,8939.55,0,0.623,1,27,1
23340,53,271639.07,22636.59,6.6,656343.08,24,17.86,32722.96,2,0.491,0,29,1
23341,44,443071.65,36922.64,1.1,823966.19,24,21.49,42538.61,0,0.262,0,24,1
23342,42,252005.84,21000.49,11.7,124351.84,84,14.74,2381.48,0,0.326,2,20,0
23343,29,248514.99,20709.58,8.6,518786.54,12,13.1,46360.94,1,0.239,1,6,1
23344,52,555630.93,46302.58,3.6,768964.28,36,19.89,28534.39,2,0.248,0,30,1
23345,27,495088.2,41257.35,7.4,460560.41,48,19.97,14007.66,1,0.471,1,7,0
23346,44,705944.12,58828.68,11.9,215872.25,36,23.28,8387.89,2,0.274,0,24,0
23347,41,916706.48,76392.21,8.6,602235.51,36,14.21,20644.46,5,0.113,0,17,0
23348,59,305511.77,25459.31,4.9,182307.54,12,19.73,16864.42,1,0.467,0,39,0
23349,44,166277.98,13856.5,13.4,38014.65,36,19.87,1410.24,1,0.38,1,20,0
23350,21,228531.82,19044.32,10.1,303712.18,84,11.9,5345.12,1,0.191,1,0,0
23351,45,394944.7,32912.06,4.5,252215.32,12,12.25,22438.53,2,0.406,0,23,0
23352,31,609291.83,50774.32,8.5,611436.57,36,8.28,19239.28,1,0.484,0,9,0
23353,39,175530.6,14627.55,0.0,331576.87,36,11.21,10888.41,1,0.277,1,15,1
23354,35,336932.91,28077.74,9.6,202364.61,12,23.84,19119.85,1,0.13,0,14,0
23355,29,199499.92,16624.99,22.3,178320.18,36,20.25,6649.75,1,0.257,2,7,0
23356,67,275590.92,22965.91,13.8,253665.1,12,8.35,22107.0,6,0.119,0,44,0
23357,33,273537.31,22794.78,7.5,443180.05,24,17.84,22091.12,1,0.42,0,13,1
23358,45,358826.08,29902.17,9.6,857810.56,24,10.35,39722.32,1,0.655,1,25,0
23359,61,819264.93,68272.08,11.0,1735405.35,24,15.83,84829.95,1,0.319,0,40,1
23360,38,376075.1,31339.59,11.4,222874.96,24,13.56,10654.6,1,0.645,1,15,0
23361,66,239206.7,19933.89,7.7,373074.51,48,23.43,12045.65,2,0.151,0,43,0
23362,40,220260.13,18355.01,0.0,383486.15,36,16.6,13596.11,0,0.346,2,19,0
23363,67,269568.77,22464.06,6.6,222044.78,48,18.46,6576.06,4,0.274,2,47,0
23364,43,191789.8,15982.48,5.3,38787.9,48,19.76,1175.38,2,0.236,1,21,0
23365,21,318005.65,26500.47,7.8,454743.19,60,22.86,12782.87,1,0.249,1,0,0
23366,63,88821.35,7401.78,4.6,196557.02,84,17.91,4120.84,2,0.184,2,41,0
23367,63,266839.63,22236.64,11.3,107769.58,48,15.65,3034.94,0,0.219,3,43,0
23368,68,277616.43,23134.7,18.4,276449.72,24,23.72,14577.59,2,0.271,0,45,0
23369,27,165988.63,13832.39,13.2,162075.8,24,11.52,7593.19,0,0.58,1,4,1
23370,62,244979.2,20414.93,7.9,374829.18,36,23.75,14656.46,1,0.282,1,41,0
23371,37,519154.99,43262.92,15.9,418693.42,36,22.39,16074.69,1,0.408,1,15,0
23372,62,538221.08,44851.76,13.0,1068985.0,24,12.27,50455.73,1,0.099,0,41,0
23373,68,227164.75,18930.4,11.9,277351.82,84,11.19,4776.69,0,0.067,1,48,0
23374,30,385286.57,32107.21,5.4,798415.83,84,20.54,17990.3,2,0.107,1,6,0
23375,39,140189.3,11682.44,7.6,259362.32,12,12.89,23152.15,1,0.383,0,16,1
23376,34,255741.05,21311.75,11.2,338140.38,84,14.72,6472.01,1,0.379,1,10,0
23377,35,332835.23,27736.27,19.1,494254.24,48,9.32,12374.78,2,0.337,0,15,0
23378,50,636324.45,53027.04,15.5,983944.89,24,23.94,51992.78,0,0.23,2,30,0
23379,41,538423.95,44868.66,11.2,997243.37,84,19.77,22007.08,0,0.168,1,18,0
23380,53,329214.49,27434.54,9.1,739780.51,48,17.39,21495.96,2,0.307,1,29,1
23381,54,188007.88,15667.32,12.1,408965.59,24,16.13,20049.64,1,0.505,0,30,1
23382,30,584936.08,48744.67,11.0,1137036.17,12,15.45,102868.56,3,0.153,1,7,1
23383,23,250159.98,20846.66,15.9,271683.77,36,15.96,9546.23,1,0.273,1,0,1
23384,57,371106.59,30925.55,2.8,764937.73,60,12.59,17244.56,2,0.216,1,34,1
23385,29,278935.61,23244.63,8.5,680363.93,12,18.52,62544.26,2,0.36,4,5,1
23386,30,803008.89,66917.41,12.1,757612.59,60,21.45,20688.21,0,0.527,0,9,0
23387,50,218595.47,18216.29,15.4,374378.06,48,11.6,9785.44,0,0.306,2,26,0
23388,33,468891.66,39074.3,18.1,902434.37,24,12.11,42527.09,0,0.425,0,9,1
23389,30,284019.34,23668.28,1.0,562590.97,12,13.21,50304.54,1,0.346,2,8,1
23390,36,394175.8,32847.98,4.7,670773.72,84,22.77,16033.94,1,0.454,1,13,1
23391,46,666640.44,55553.37,8.0,732879.6,84,18.72,15714.37,1,0.163,0,23,0
23392,62,108848.64,9070.72,2.1,178178.78,60,15.54,4289.53,2,0.286,1,38,1
23393,69,287019.45,23918.29,16.6,296116.84,60,14.69,6996.51,1,0.652,0,47,0
23394,56,189656.07,15804.67,8.9,444846.81,36,10.05,14364.4,1,0.063,1,36,0
23395,65,370595.31,30882.94,14.2,781857.98,60,19.84,20644.91,1,0.163,0,43,0
23396,47,419016.4,34918.03,7.4,94421.2,12,19.99,8746.21,0,0.28,0,24,0
23397,41,234394.64,19532.89,10.4,248289.01,60,12.49,5584.73,0,0.182,0,19,0
23398,61,228427.49,19035.62,1.5,311216.31,36,22.72,12001.73,1,0.289,3,37,0
23399,35,328372.37,27364.36,3.0,622250.87,36,17.14,22228.32,0,0.218,0,13,0
23400,60,156905.3,13075.44,3.1,250664.57,36,21.32,9485.04,0,0.247,0,36,0
23401,69,350322.3,29193.52,0.0,818100.74,60,22.45,22804.86,0,0.133,0,46,0
23402,40,197036.65,16419.72,13.4,378087.24,84,19.91,8375.4,2,0.606,2,19,1
23403,52,427976.73,35664.73,8.2,717328.6,24,22.56,37412.35,5,0.368,1,28,1
23404,59,153439.18,12786.6,13.6,273490.56,36,14.8,9453.88,1,0.204,1,36,0
23405,59,223321.08,18610.09,7.7,511715.58,36,21.44,19394.72,0,0.282,0,35,0
23406,31,203705.66,16975.47,13.9,277770.64,12,20.55,25804.32,0,0.693,1,10,1
23407,68,255485.51,21290.46,13.1,369279.69,36,20.76,13867.17,1,0.106,2,47,0
23408,45,590172.43,49181.04,7.7,1209941.84,36,9.47,38741.04,0,0.692,2,23,0
23409,23,452699.47,37724.96,9.3,337445.7,84,17.68,7029.23,2,0.128,2,0,0
23410,26,233318.06,19443.17,10.1,310372.02,36,8.72,9829.35,2,0.242,2,5,1
23411,56,233216.7,19434.73,13.9,465077.38,36,13.48,15778.04,4,0.558,2,32,1
23412,41,461693.59,38474.47,8.1,881348.04,60,10.68,19022.29,2,0.084,2,20,0
23413,26,165714.47,13809.54,10.1,386488.56,84,14.03,7249.21,0,0.112,2,5,0
23414,46,299895.98,24991.33,0.9,624910.93,24,17.76,31125.7,3,0.303,2,22,1
23415,50,219063.8,18255.32,3.9,129531.71,60,13.12,2955.21,2,0.323,0,26,0
23416,24,272162.77,22680.23,4.6,608694.1,12,14.91,54913.86,0,0.288,0,1,1
23417,38,444432.72,37036.06,10.9,789819.43,36,13.2,26688.29,0,0.391,0,17,0
23418,43,212219.05,17684.92,4.8,126268.57,36,9.75,4059.53,1,0.065,2,19,0
23419,59,482663.03,40221.92,8.9,474451.82,60,21.95,13090.36,1,0.237,1,37,0
23420,52,890727.18,74227.26,7.5,427275.99,48,17.18,12368.89,3,0.371,3,31,0
23421,25,401115.46,33426.29,8.3,959462.71,84,8.44,15165.58,2,0.167,1,4,1
23422,51,284348.81,23695.73,12.6,387026.86,24,20.59,19809.77,1,0.417,0,28,1
23423,65,528906.83,44075.57,9.1,762165.04,60,19.25,19875.97,3,0.399,1,41,0
23424,23,170344.36,14195.36,7.0,81882.42,36,14.68,2825.67,0,0.082,2,3,0
23425,69,634464.43,52872.04,10.3,800660.13,12,15.63,72504.47,2,0.524,0,45,0
23426,25,203509.23,16959.1,16.4,445402.26,60,16.92,11050.24,0,0.127,1,5,0
23427,51,876811.24,73067.6,8.6,1825763.29,60,8.78,37705.2,0,0.221,2,28,0
23428,38,207199.98,17266.66,1.9,416726.78,48,11.47,10865.88,0,0.28,0,16,0
23429,56,412854.67,34404.56,1.4,759447.15,12,9.03,66425.34,0,0.19,0,34,1
23430,62,135973.15,11331.1,6.6,274569.62,12,16.01,24913.24,0,0.274,1,38,1
23431,62,266565.23,22213.77,2.3,566533.49,12,9.8,49754.61,2,0.299,0,40,1
23432,63,172845.48,14403.79,0.0,295343.88,12,9.72,25926.97,1,0.065,0,42,0
23433,60,144241.06,12020.09,6.5,77722.0,12,16.24,7060.61,0,0.296,0,39,0
23434,36,541858.19,45154.85,9.9,782043.69,36,13.07,26376.52,5,0.27,0,16,0
23435,43,160527.86,13377.32,14.9,51136.04,60,9.06,1062.99,0,0.518,0,20,0
23436,56,205348.48,17112.37,7.9,355641.32,12,17.52,32524.01,1,0.304,2,32,0
23437,29,193725.15,16143.76,9.5,448294.9,36,20.36,16742.59,0,0.212,0,9,1
23438,49,524306.41,43692.2,10.6,718827.66,60,20.72,19333.65,2,0.135,2,25,0
23439,46,493239.19,41103.27,8.4,451489.19,24,11.09,21061.81,4,0.199,0,23,0
23440,69,559695.15,46641.26,4.7,649760.58,48,9.33,16271.33,0,0.359,1,49,0
23441,23,200139.2,16678.27,18.9,408505.37,48,10.23,10405.93,0,0.272,1,0,0
23442,25,582334.53,48527.88,3.1,829056.86,12,20.26,76902.47,2,0.31,2,5,1
23443,22,199288.28,16607.36,10.1,439714.3,36,14.76,15191.21,1,0.095,0,0,1
23444,47,203344.33,16945.36,4.1,394187.46,48,15.06,10982.52,0,0.078,1,26,0
23445,47,209114.3,17426.19,8.6,219159.42,12,19.68,20268.18,2,0.222,1,26,0
23446,50,212956.79,17746.4,10.0,363919.14,36,17.09,12991.02,2,0.323,0,26,0
23447,32,283397.72,23616.48,7.0,215690.41,60,10.93,4682.11,1,0.201,1,9,0
23448,36,194980.18,16248.35,1.9,129654.02,12,21.97,12133.02,2,0.188,1,15,0
23449,41,332936.06,27744.67,6.3,120929.6,48,12.97,3242.44,3,0.163,2,19,0
23450,23,80442.73,6703.56,13.6,60946.85,84,11.52,1060.3,0,0.35,1,0,0
23451,57,332392.89,27699.41,0.5,675334.03,84,21.2,15488.35,1,0.622,2,34,1
23452,23,171984.59,14332.05,16.2,69425.57,12,20.35,6442.84,1,0.248,1,1,0
23453,53,212202.66,17683.56,8.5,362420.43,12,12.77,32331.31,1,0.427,0,29,0
23454,43,214780.01,17898.33,11.6,221291.42,84,18.93,4772.47,1,0.336,1,23,1
23455,69,475245.18,39603.76,2.7,1171540.46,24,17.73,58335.38,1,0.269,0,46,1
23456,54,381665.76,31805.48,7.3,598945.25,60,8.75,12360.57,1,0.573,1,34,0
23457,44,273000.52,22750.04,4.7,549798.97,12,14.59,49517.62,2,0.496,3,22,1
23458,55,207395.48,17282.96,9.5,419866.65,48,14.9,11663.93,3,0.116,1,31,1
23459,26,438642.01,36553.5,2.5,536227.53,60,16.53,13191.5,2,0.142,1,2,0
23460,29,727489.61,60624.13,4.9,266090.57,48,18.52,7888.9,0,0.35,0,8,0
23461,45,292436.45,24369.7,18.3,139675.46,12,10.62,12320.0,1,0.319,1,24,0
23462,63,133364.42,11113.7,11.2,159402.28,60,15.88,3866.2,2,0.474,1,42,0
23463,61,208678.89,17389.91,9.9,351602.09,12,9.71,30864.01,0,0.228,0,40,0
23464,39,392231.72,32685.98,9.8,563479.51,36,17.23,20154.14,3,0.647,0,17,0
23465,34,237671.2,19805.93,15.3,466259.19,60,16.05,11350.91,1,0.199,0,11,0
23466,68,193040.0,16086.67,7.4,434252.2,12,12.45,38674.26,1,0.325,0,48,1
23467,48,188887.8,15740.65,12.7,134016.55,12,15.57,12132.18,0,0.661,2,25,0
23468,26,310468.97,25872.41,0.0,317961.56,60,19.92,8409.89,1,0.401,1,6,0
23469,32,137734.88,11477.91,7.4,123197.67,48,13.38,3328.37,0,0.401,2,10,0
23470,61,291463.95,24288.66,6.5,171355.41,12,13.24,15324.3,0,0.184,0,41,0
23471,65,309970.69,25830.89,5.4,456866.22,12,18.29,41948.57,0,0.324,0,45,0
23472,65,236863.47,19738.62,11.7,124973.92,12,11.81,11092.68,2,0.058,0,45,0
23473,21,176058.12,14671.51,7.3,52068.22,12,17.27,4755.54,0,0.039,0,1,0
23474,61,493462.33,41121.86,7.2,172662.41,24,8.64,7859.55,2,0.245,0,37,0
23475,26,152300.36,12691.7,4.1,294090.24,84,19.71,6479.37,1,0.223,2,5,0
23476,60,323309.57,26942.46,6.0,492851.79,84,23.33,11953.54,1,0.36,1,36,1
23477,64,426717.11,35559.76,0.0,1016186.58,36,12.35,33922.06,0,0.16,1,41,0
23478,38,321171.71,26764.31,6.4,747193.18,12,16.01,67797.01,1,0.108,1,17,1
23479,30,548855.67,45737.97,0.9,1029606.29,48,9.4,25817.8,1,0.464,1,9,1
23480,55,168097.94,14008.16,15.7,366662.39,12,9.92,32221.81,2,0.031,2,35,1
23481,24,199694.34,16641.2,11.7,107704.25,48,15.15,3005.69,0,0.376,0,4,0
23482,49,235480.43,19623.37,12.6,484284.34,48,10.59,12420.38,1,0.394,0,29,0
23483,37,1537008.28,128084.02,1.4,2675701.34,60,21.32,72869.19,1,0.074,0,17,0
23484,41,382277.42,31856.45,12.2,835030.51,24,23.92,44115.64,0,0.349,1,18,1
23485,61,419789.33,34982.44,4.7,353750.53,36,19.54,13063.87,1,0.115,0,39,0
23486,69,411134.15,34261.18,9.4,796108.87,24,19.68,40394.26,0,0.426,1,49,0
23487,40,308479.33,25706.61,7.1,102022.63,48,21.48,3185.6,2,0.245,0,20,0
23488,35,501179.14,41764.93,1.1,948643.52,48,13.1,25496.84,4,0.186,2,15,0
23489,61,116407.0,9700.58,2.8,74217.76,48,23.19,2386.52,0,0.113,1,37,0
23490,41,340607.96,28384.0,11.3,814579.48,24,9.57,37427.25,2,0.457,0,17,1
23491,30,367364.11,30613.68,11.1,905400.56,36,17.52,32514.8,2,0.621,1,8,1
23492,65,493522.79,41126.9,1.1,567530.48,60,15.35,13606.0,0,0.148,1,45,0
23493,69,166401.55,13866.8,13.7,387062.25,60,13.24,8854.48,1,0.298,0,48,0
23494,35,172638.64,14386.55,6.1,134789.73,48,21.42,4204.37,0,0.158,2,14,0
23495,28,178181.98,14848.5,1.6,288499.54,12,10.46,25425.46,0,0.246,0,8,1
23496,28,385062.22,32088.52,5.3,845467.13,36,8.54,26704.99,2,0.134,0,8,0
23497,50,387818.37,32318.2,1.2,818127.24,60,17.54,20570.87,0,0.344,0,27,0
23498,36,184443.44,15370.29,4.4,186701.11,36,22.57,7185.37,1,0.23,1,15,0
23499,51,772307.59,64358.97,5.6,506868.15,36,20.22,18893.9,2,0.473,1,30,0
23500,58,342212.01,28517.67,10.6,300127.85,60,20.76,8079.0,2,0.402,1,37,0
23501,21,315559.62,26296.64,12.1,66740.49,12,17.3,6096.56,0,0.135,0,0,0
23502,63,267315.93,22276.33,13.3,261040.73,36,17.42,9361.47,2,0.663,2,42,1
23503,22,472242.0,39353.5,11.9,878836.3,84,20.06,19547.38,0,0.202,0,0,0
23504,26,360319.76,30026.65,0.0,454562.92,36,22.1,17383.49,1,0.515,1,6,1
23505,56,762933.25,63577.77,0.8,398380.81,12,9.69,34966.59,2,0.326,1,34,0
23506,51,161627.61,13468.97,13.5,156552.22,24,11.02,7298.01,3,0.231,0,28,1
23507,68,136929.04,11410.75,5.7,109366.8,24,18.79,5501.88,1,0.189,1,45,0
23508,48,204837.2,17069.77,7.3,318626.67,24,23.87,16825.47,3,0.345,0,24,0
23509,41,391083.05,32590.25,11.2,148924.98,12,21.78,13922.78,0,0.531,2,21,0
23510,53,239415.2,19951.27,14.5,450532.5,60,20.93,12170.68,1,0.481,1,29,1
23511,58,559900.21,46658.35,10.4,287173.25,36,13.01,9677.38,0,0.081,1,35,0
23512,53,243584.93,20298.74,3.7,592260.33,48,15.98,16778.76,0,0.024,0,32,1
23513,39,509382.34,42448.53,1.9,1010872.9,60,15.61,24373.48,0,0.088,1,18,0
23514,68,195755.03,16312.92,2.6,200127.97,84,17.99,4205.08,2,0.554,2,46,0
23515,35,535805.5,44650.46,14.1,342468.48,24,14.94,16595.39,0,0.527,2,13,0
23516,37,588055.49,49004.62,12.3,982654.95,12,17.47,89842.13,1,0.345,0,16,1
23517,34,223598.44,18633.2,8.2,539765.09,60,22.23,14978.4,0,0.543,1,12,1
23518,35,378806.52,31567.21,0.9,511065.42,60,14.72,12083.23,1,0.413,0,14,0
23519,31,339034.6,28252.88,12.5,461602.48,24,8.82,21050.09,3,0.236,0,9,0
23520,49,383982.98,31998.58,8.9,387109.1,84,12.32,6899.96,1,0.459,1,29,0
23521,56,563666.72,46972.23,4.2,889156.8,60,19.2,23163.18,0,0.211,1,32,0
23522,42,482437.07,40203.09,7.7,1176857.59,48,22.31,37276.51,2,0.033,2,19,1
23523,66,383485.23,31957.1,10.5,474068.13,48,13.16,12755.74,3,0.256,0,42,0
23524,44,413133.54,34427.8,5.8,169405.46,24,8.08,7667.93,0,0.394,1,22,0
